0.862652 0.000000  -15.809129  -7.547760  -5.717630  -3.614083  -3.595417  -2.723005  -2.517861  -2.291710  -1.745178  -1.356795  -1.313421  -0.674724  -0.441961  3.233704  5.338270
0.868808 0.000000  -15.825727  -7.507678  -5.774610  -3.593566  -3.569076  -2.749073  -2.489562  -2.335384  -1.750565  -1.354645  -1.312740  -0.672710  -0.456165  3.301639  5.294632
0.874964 0.000000  -15.842870  -7.466753  -5.831562  -3.572641  -3.542110  -2.775250  -2.461099  -2.378949  -1.757069  -1.352468  -1.312223  -0.670642  -0.469880  3.369411  5.249935
0.881119 0.000000  -15.860503  -7.425011  -5.888433  -3.551362  -3.514518  -2.801509  -2.432473  -2.422378  -1.764715  -1.350319  -1.311870  -0.668465  -0.483104  3.436982  5.204188
0.887275 0.000000  -15.878626  -7.382480  -5.945195  -3.529702  -3.486301  -2.827876  -2.465534  -2.403793  -1.773586  -1.348196  -1.311652  -0.666207  -0.495839  3.504314  5.157402
0.893431 0.000000  -15.897211  -7.339133  -6.001822  -3.507716  -3.457457  -2.854271  -2.508446  -2.375058  -1.783708  -1.346074  -1.311597  -0.663840  -0.508002  3.571368  5.109586
0.899587 0.000000  -15.916286  -7.295024  -6.058284  -3.485375  -3.428015  -2.880720  -2.551004  -2.346323  -1.795055  -1.343979  -1.311652  -0.661363  -0.519621  3.638109  5.060756
0.905742 0.000000  -15.935769  -7.250181  -6.114529  -3.462681  -3.397946  -2.907196  -2.593236  -2.317643  -1.807681  -1.341883  -1.311870  -0.658778  -0.530696  3.704499  5.010919
0.911898 0.000000  -15.955687  -7.204575  -6.170584  -3.439715  -3.367252  -2.933672  -2.635059  -2.289044  -1.821532  -1.339842  -1.312196  -0.656030  -0.541172  3.770503  4.960097
0.918054 0.000000  -15.976014  -7.158262  -6.226367  -3.416423  -3.335987  -2.960149  -2.676501  -2.260608  -1.836579  -1.337829  -1.312686  -0.653146  -0.551104  3.836087  4.908307
0.924210 0.000000  -15.996749  -7.111268  -6.281850  -3.392831  -3.304096  -2.986598  -2.717481  -2.232363  -1.852824  -1.335842  -1.313257  -0.650098  -0.560465  3.901214  4.855561
0.930365 0.000000  -16.017837  -7.063568  -6.337034  -3.368967  -3.271633  -3.012992  -2.758025  -2.204363  -1.870212  -1.333910  -1.313992  -0.646860  -0.569281  3.965851  4.801884
0.936521 0.000000  -16.039279  -7.015241  -6.391891  -3.344831  -3.238572  -3.039333  -2.798107  -2.176635  -1.888688  -1.332006  -1.314808  -0.643404  -0.577553  4.029965  4.747294
0.942677 0.000000  -16.061075  -6.966261  -6.446395  -3.320422  -3.204912  -3.065591  -2.837726  -2.149288  -1.908253  -1.330183  -1.315761  -0.639731  -0.585336  4.093525  4.691810
0.948833 0.000000  -16.083171  -6.916683  -6.500518  -3.295796  -3.170680  -3.091741  -2.876829  -2.122349  -1.928797  -1.328387  -1.316795  -0.635812  -0.592601  4.156497  4.635462
0.954988 0.000000  -16.105565  -6.866505  -6.554205  -3.270953  -3.135877  -3.117809  -2.915441  -2.095900  -1.950294  -1.326672  -1.317938  -0.631622  -0.599377  4.218848  4.578270
0.961144 0.000000  -16.128232  -6.815757  -6.607484  -3.245864  -3.143741  -3.100503  -2.953509  -2.069941  -1.972689  -1.325040  -1.319189  -0.627132  -0.605717  4.280549  4.520256
0.967300 0.000000  -16.151144  -6.764464  -6.660301  -3.220612  -3.169510  -3.064585  -2.991088  -2.044607  -1.995900  -1.323461  -1.320523  -0.622316  -0.611649  4.341570  4.461450
0.973456 0.000000  -16.174300  -6.712627  -6.712627  -3.195143  -3.195143  -3.028095  -3.028095  -2.019900  -2.019900  -1.321938  -1.321938  -0.617173  -0.617173  4.401880  4.401880
0.973456 0.000000  -16.174790  -6.712029  -6.712029  -3.195061  -3.195061  -3.028612  -3.028612  -2.019845  -2.019845  -1.322074  -1.322074  -0.617390  -0.617390  4.402139  4.402139
0.979611 0.000000  -16.176232  -6.710260  -6.710260  -3.194816  -3.194816  -3.030135  -3.030135  -2.019737  -2.019737  -1.322427  -1.322427  -0.618098  -0.618098  4.402917  4.402917
0.985767 0.000000  -16.178627  -6.707321  -6.707321  -3.194381  -3.194381  -3.032666  -3.032666  -2.019519  -2.019519  -1.323026  -1.323026  -0.619241  -0.619241  4.404212  4.404212
0.991923 0.000000  -16.181974  -6.703212  -6.703212  -3.193782  -3.193782  -3.036203  -3.036203  -2.019219  -2.019219  -1.323842  -1.323842  -0.620873  -0.620873  4.406016  4.406016
0.998079 0.000000  -16.186300  -6.697933  -6.697933  -3.193020  -3.193020  -3.040748  -3.040748  -2.018811  -2.018811  -1.324904  -1.324904  -0.622941  -0.622941  4.408324  4.408324
1.004234 0.000000  -16.191552  -6.691484  -6.691484  -3.192122  -3.192122  -3.046299  -3.046299  -2.018349  -2.018349  -1.326210  -1.326210  -0.625445  -0.625445  4.411126  4.411126
1.010390 0.000000  -16.197756  -6.683920  -6.683920  -3.191034  -3.191034  -3.052857  -3.052857  -2.017777  -2.017777  -1.327734  -1.327734  -0.628384  -0.628384  4.414411  4.414411
1.016546 0.000000  -16.204885  -6.675212  -6.675212  -3.189782  -3.189782  -3.060394  -3.060394  -2.017097  -2.017097  -1.329475  -1.329475  -0.631785  -0.631785  4.418163  4.418163
1.022702 0.000000  -16.212913  -6.665362  -6.665362  -3.188367  -3.188367  -3.068911  -3.068911  -2.016335  -2.016335  -1.331434  -1.331434  -0.635567  -0.635567  4.422367  4.422367
1.028857 0.000000  -16.221865  -6.654450  -6.654450  -3.186816  -3.186816  -3.078380  -3.078380  -2.015492  -2.015492  -1.333611  -1.333611  -0.639785  -0.639785  4.427009  4.427009
1.035013 0.000000  -16.231716  -6.642450  -6.642450  -3.185102  -3.185102  -3.088830  -3.088830  -2.014539  -2.014539  -1.336006  -1.336006  -0.644384  -0.644384  4.432071  4.432071
1.041169 0.000000  -16.242464  -6.629362  -6.629362  -3.183252  -3.183252  -3.100231  -3.100231  -2.013478  -2.013478  -1.338591  -1.338591  -0.649391  -0.649391  4.437532  4.437532
1.047325 0.000000  -16.254083  -6.615266  -6.615266  -3.181265  -3.181265  -3.112557  -3.112557  -2.012308  -2.012308  -1.341393  -1.341393  -0.654724  -0.654724  4.443369  4.443369
1.053480 0.000000  -16.266546  -6.600137  -6.600137  -3.179143  -3.179143  -3.125782  -3.125782  -2.011029  -2.011029  -1.344359  -1.344359  -0.660438  -0.660438  4.449559  4.449559
1.059636 0.000000  -16.279852  -6.584028  -6.584028  -3.176884  -3.176884  -3.139932  -3.139932  -2.009641  -2.009641  -1.347516  -1.347516  -0.666479  -0.666479  4.456082  4.456082
1.065792 0.000000  -16.293974  -6.566967  -6.566967  -3.174490  -3.174490  -3.154952  -3.154952  -2.008172  -2.008172  -1.350836  -1.350836  -0.672846  -0.672846  4.462912  4.462912
1.071948 0.000000  -16.308886  -6.548953  -6.548953  -3.171986  -3.171986  -3.170816  -3.170816  -2.006566  -2.006566  -1.354319  -1.354319  -0.679513  -0.679513  4.470022  4.470022
1.078103 0.000000  -16.324614  -6.530069  -6.530069  -3.187551  -3.187551  -3.169374  -3.169374  -2.004879  -2.004879  -1.357965  -1.357965  -0.686479  -0.686479  4.477385  4.477385
1.084259 0.000000  -16.341104  -6.510286  -6.510286  -3.205075  -3.205075  -3.166626  -3.166626  -2.003056  -2.003056  -1.361747  -1.361747  -0.693690  -0.693690  4.484980  4.484980
1.090415 0.000000  -16.358328  -6.489715  -6.489715  -3.223388  -3.223388  -3.163796  -3.163796  -2.001151  -2.001151  -1.365666  -1.365666  -0.701119  -0.701119  4.492773  4.492773
1.096571 0.000000  -16.376288  -6.468327  -6.468327  -3.242436  -3.242436  -3.160884  -3.160884  -1.999111  -1.999111  -1.369720  -1.369720  -0.708792  -0.708792  4.500740  4.500740
1.102726 0.000000  -16.394927  -6.446177  -6.446177  -3.262245  -3.262245  -3.157891  -3.157891  -1.996988  -1.996988  -1.373856  -1.373856  -0.716656  -0.716656  4.508852  4.508852
1.108882 0.000000  -16.414274  -6.423347  -6.423347  -3.282708  -3.282708  -3.154816  -3.154816  -1.994757  -1.994757  -1.378101  -1.378101  -0.724711  -0.724711  4.517086  4.517086
1.115038 0.000000  -16.434274  -6.399837  -6.399837  -3.303851  -3.303851  -3.151660  -3.151660  -1.992444  -1.992444  -1.382455  -1.382455  -0.732901  -0.732901  4.525407  4.525407
1.121194 0.000000  -16.454927  -6.375701  -6.375701  -3.325592  -3.325592  -3.148449  -3.148449  -1.990022  -1.990022  -1.386863  -1.386863  -0.741228  -0.741228  4.533793  4.533793
1.127349 0.000000  -16.476179  -6.350993  -6.350993  -3.347905  -3.347905  -3.145211  -3.145211  -1.987519  -1.987519  -1.391353  -1.391353  -0.749690  -0.749690  4.542215  4.542215
1.133505 0.000000  -16.498030  -6.325796  -6.325796  -3.370763  -3.370763  -3.141891  -3.141891  -1.984934  -1.984934  -1.395870  -1.395870  -0.758207  -0.758207  4.550645  4.550645
1.139661 0.000000  -16.520451  -6.300109  -6.300109  -3.394110  -3.394110  -3.138571  -3.138571  -1.982267  -1.982267  -1.400441  -1.400441  -0.766779  -0.766779  4.559059  4.559059
1.145817 0.000000  -16.543418  -6.273986  -6.273986  -3.417865  -3.417865  -3.135224  -3.135224  -1.979546  -1.979546  -1.405040  -1.405040  -0.775405  -0.775405  4.567432  4.567432
1.151972 0.000000  -16.566901  -6.247537  -6.247537  -3.442028  -3.442028  -3.131877  -3.131877  -1.976743  -1.976743  -1.409611  -1.409611  -0.784003  -0.784003  4.575737  4.575737
1.158128 0.000000  -16.590874  -6.220816  -6.220816  -3.466491  -3.466491  -3.128503  -3.128503  -1.973913  -1.973913  -1.414210  -1.414210  -0.792629  -0.792629  4.583952  4.583952
1.164284 0.000000  -16.615309  -6.193850  -6.193850  -3.491253  -3.491253  -3.125156  -3.125156  -1.971029  -1.971029  -1.418782  -1.418782  -0.801201  -0.801201  4.592050  4.592050
1.170440 0.000000  -16.640207  -6.166720  -6.166720  -3.516178  -3.516178  -3.121809  -3.121809  -1.968117  -1.968117  -1.423326  -1.423326  -0.809691  -0.809691  4.600009  4.600009
1.176595 0.000000  -16.665540  -6.139509  -6.139509  -3.541267  -3.541267  -3.118517  -3.118517  -1.965178  -1.965178  -1.427816  -1.427816  -0.818126  -0.818126  4.607810  4.607810
1.182751 0.000000  -16.691255  -6.112298  -6.112298  -3.566437  -3.566437  -3.115251  -3.115251  -1.962212  -1.962212  -1.432251  -1.432251  -0.826425  -0.826425  4.615429  4.615429
1.188907 0.000000  -16.717350  -6.085142  -6.085142  -3.591553  -3.591553  -3.112040  -3.112040  -1.959274  -1.959274  -1.436605  -1.436605  -0.834561  -0.834561  4.622847  4.622847
1.195063 0.000000  -16.743799  -6.058176  -6.058176  -3.616614  -3.616614  -3.108884  -3.108884  -1.956335  -1.956335  -1.440877  -1.440877  -0.842561  -0.842561  4.630044  4.630044
1.201218 0.000000  -16.770548  -6.031427  -6.031427  -3.641485  -3.641485  -3.105782  -3.105782  -1.953423  -1.953423  -1.445040  -1.445040  -0.850371  -0.850371  4.637005  4.637005
1.207374 0.000000  -16.797623  -6.005005  -6.005005  -3.666111  -3.666111  -3.102789  -3.102789  -1.950539  -1.950539  -1.449095  -1.449095  -0.857963  -0.857963  4.643707  4.643707
1.213530 0.000000  -16.824970  -5.979046  -5.979046  -3.690356  -3.690356  -3.099877  -3.099877  -1.947709  -1.947709  -1.453013  -1.453013  -0.865283  -0.865283  4.650140  4.650140
1.219686 0.000000  -16.852562  -5.953631  -5.953631  -3.714138  -3.714138  -3.097074  -3.097074  -1.944961  -1.944961  -1.456795  -1.456795  -0.872385  -0.872385  4.656284  4.656284
1.225841 0.000000  -16.880371  -5.928842  -5.928842  -3.737376  -3.737376  -3.094408  -3.094408  -1.942294  -1.942294  -1.460414  -1.460414  -0.879160  -0.879160  4.662126  4.662126
1.231997 0.000000  -16.908399  -5.904814  -5.904814  -3.759907  -3.759907  -3.091823  -3.091823  -1.939709  -1.939709  -1.463870  -1.463870  -0.885636  -0.885636  4.667653  4.667653
1.238153 0.000000  -16.936589  -5.881685  -5.881685  -3.781676  -3.781676  -3.089401  -3.089401  -1.937206  -1.937206  -1.467136  -1.467136  -0.891786  -0.891786  4.672850  4.672850
1.244309 0.000000  -16.964943  -5.859535  -5.859535  -3.802520  -3.802520  -3.087115  -3.087115  -1.934838  -1.934838  -1.470210  -1.470210  -0.897582  -0.897582  4.677710  4.677710
1.250464 0.000000  -16.993406  -5.838528  -5.838528  -3.822356  -3.822356  -3.084966  -3.084966  -1.932607  -1.932607  -1.473068  -1.473068  -0.902997  -0.902997  4.682219  4.682219
1.256620 0.000000  -17.021977  -5.818773  -5.818773  -3.841023  -3.841023  -3.082979  -3.082979  -1.930539  -1.930539  -1.475734  -1.475734  -0.908004  -0.908004  4.686368  4.686368
1.262776 0.000000  -17.050576  -5.800406  -5.800406  -3.858384  -3.858384  -3.081156  -3.081156  -1.928607  -1.928607  -1.478183  -1.478183  -0.912603  -0.912603  4.690148  4.690148
1.268932 0.000000  -17.079202  -5.783535  -5.783535  -3.874357  -3.874357  -3.079496  -3.079496  -1.926838  -1.926838  -1.480387  -1.480387  -0.916766  -0.916766  4.693549  4.693549
1.275087 0.000000  -17.107801  -5.768297  -5.768297  -3.888806  -3.888806  -3.078027  -3.078027  -1.925260  -1.925260  -1.482346  -1.482346  -0.920467  -0.920467  4.696570  4.696570
1.281243 0.000000  -17.136318  -5.754827  -5.754827  -3.901595  -3.901595  -3.076748  -3.076748  -1.923872  -1.923872  -1.484061  -1.484061  -0.923705  -0.923705  4.699198  4.699198
1.287399 0.000000  -17.164645  -5.743208  -5.743208  -3.912615  -3.912615  -3.075632  -3.075632  -1.922675  -1.922675  -1.485530  -1.485530  -0.926480  -0.926480  4.701432  4.701432
1.293555 0.000000  -17.192618  -5.733548  -5.733548  -3.921813  -3.921813  -3.074734  -3.074734  -1.921695  -1.921695  -1.486727  -1.486727  -0.928766  -0.928766  4.703266  4.703266
1.299710 0.000000  -17.219910  -5.725929  -5.725929  -3.929024  -3.929024  -3.074027  -3.074027  -1.920906  -1.920906  -1.487680  -1.487680  -0.930562  -0.930562  4.704698  4.704698
1.305866 0.000000  -17.245706  -5.720460  -5.720460  -3.934248  -3.934248  -3.073537  -3.073537  -1.920362  -1.920362  -1.488360  -1.488360  -0.931841  -0.931841  4.705721  4.705721
1.312022 0.000000  -17.267557  -5.717140  -5.717140  -3.937405  -3.937405  -3.073210  -3.073210  -1.920035  -1.920035  -1.488768  -1.488768  -0.932603  -0.932603  4.706336  4.706336
1.318178 0.000000  -17.277598  -5.716024  -5.716024  -3.938466  -3.938466  -3.073129  -3.073129  -1.919899  -1.919899  -1.488904  -1.488904  -0.932875  -0.932875  4.706540  4.706540
1.318178 0.000000  -17.259502  -5.718528  -5.715725  -3.938575  -3.936234  -3.073619  -3.072829  -1.920444  -1.919600  -1.488877  -1.488659  -0.932739  -0.932494  4.705557  4.707117
1.324304 0.000000  -17.224999  -5.725929  -5.714854  -3.938956  -3.929649  -3.075088  -3.071931  -1.922103  -1.918620  -1.488768  -1.487952  -0.932331  -0.931351  4.702611  4.708845
1.330430 0.000000  -17.186740  -5.738147  -5.713385  -3.939581  -3.918792  -3.077564  -3.070489  -1.924825  -1.917015  -1.488632  -1.486755  -0.931677  -0.929473  4.697699  4.711724
1.336556 0.000000  -17.147311  -5.755018  -5.711317  -3.940452  -3.903826  -3.080993  -3.068421  -1.928607  -1.914756  -1.488415  -1.485095  -0.930779  -0.926861  4.690831  4.715745
1.342682 0.000000  -17.107338  -5.776215  -5.708677  -3.941568  -3.885051  -3.085401  -3.065782  -1.933450  -1.911899  -1.488142  -1.483000  -0.929609  -0.923487  4.682006  4.720904
1.348808 0.000000  -17.067148  -5.801521  -5.705439  -3.942928  -3.862683  -3.090734  -3.062571  -1.939355  -1.908444  -1.487816  -1.480469  -0.928194  -0.919405  4.671239  4.727190
1.354934 0.000000  -17.026848  -5.830555  -5.701603  -3.944507  -3.837050  -3.096993  -3.058789  -1.946267  -1.904389  -1.487435  -1.477530  -0.926535  -0.914643  4.658531  4.734597
1.361061 0.000000  -16.986549  -5.863045  -5.697140  -3.946330  -3.808452  -3.104149  -3.054435  -1.954158  -1.899790  -1.487000  -1.474183  -0.924630  -0.909147  4.643897  4.743106
1.367187 0.000000  -16.946276  -5.898610  -5.692106  -3.948371  -3.777213  -3.112177  -3.049482  -1.963056  -1.894648  -1.486483  -1.470455  -0.922507  -0.902997  4.627348  4.752703
1.373313 0.000000  -16.906113  -5.936950  -5.686446  -3.950629  -3.743635  -3.121047  -3.043986  -1.972879  -1.889015  -1.485938  -1.466374  -0.920167  -0.896194  4.608896  4.763378
1.379439 0.000000  -16.866086  -5.977740  -5.680187  -3.953105  -3.707961  -3.130734  -3.037918  -1.983600  -1.882892  -1.485312  -1.461993  -0.917609  -0.888766  4.588561  4.775106
1.385565 0.000000  -16.826194  -6.020706  -5.673276  -3.955772  -3.670492  -3.141211  -3.031278  -1.995219  -1.876307  -1.484659  -1.457285  -0.914861  -0.880684  4.566354  4.787868
1.391691 0.000000  -16.786548  -6.065577  -5.665766  -3.958656  -3.631444  -3.152422  -3.024122  -2.007682  -1.869341  -1.483952  -1.452333  -0.911922  -0.872031  4.542297  4.801642
1.397817 0.000000  -16.747119  -6.112080  -5.657602  -3.961704  -3.591009  -3.164340  -3.016394  -2.020934  -1.862022  -1.483163  -1.447135  -0.908820  -0.862806  4.516411  4.816407
1.403943 0.000000  -16.707962  -6.160026  -5.648813  -3.964942  -3.549430  -3.176939  -3.008149  -2.035002  -1.854375  -1.482346  -1.441720  -0.905555  -0.853010  4.488718  4.832135
1.410070 0.000000  -16.669105  -6.209169  -5.639371  -3.968343  -3.506818  -3.190190  -2.999360  -2.049805  -1.846430  -1.481476  -1.436142  -0.902099  -0.842670  4.459244  4.848799
1.416196 0.000000  -16.630574  -6.259346  -5.629276  -3.971881  -3.463335  -3.204014  -2.990026  -2.065315  -1.838266  -1.480551  -1.430401  -0.898534  -0.831840  4.428013  4.866369
1.422322 0.000000  -16.592425  -6.310367  -5.618527  -3.975582  -3.419117  -3.218408  -2.980203  -2.081533  -1.829913  -1.479571  -1.424578  -0.894834  -0.820493  4.395053  4.884818
1.428448 0.000000  -16.554656  -6.362068  -5.607099  -3.979391  -3.374273  -3.233320  -2.969863  -2.098376  -1.821423  -1.478564  -1.418646  -0.891024  -0.808684  4.360394  4.904113
1.434574 0.000000  -16.517322  -6.414313  -5.594990  -3.983337  -3.328912  -3.248721  -2.959033  -2.115819  -1.812851  -1.477503  -1.412632  -0.887106  -0.796384  4.324067  4.924220
1.440700 0.000000  -16.480424  -6.466966  -5.582201  -3.987391  -3.283089  -3.264585  -2.947713  -2.133859  -1.804225  -1.476414  -1.406618  -0.883079  -0.783677  4.286105  4.945104
1.446826 0.000000  -16.444016  -6.519919  -5.568731  -3.991527  -3.280830  -3.236912  -2.935931  -2.152445  -1.795627  -1.475272  -1.400605  -0.878970  -0.770534  4.246543  4.966731
1.452952 0.000000  -16.408124  -6.573035  -5.554554  -3.995772  -3.297483  -3.190408  -2.923659  -2.171547  -1.787082  -1.474074  -1.394618  -0.874806  -0.757010  4.205419  4.989066
1.459079 0.000000  -16.372777  -6.626232  -5.539697  -4.000071  -3.314463  -3.143632  -2.910924  -2.191139  -1.778647  -1.472850  -1.388659  -0.870562  -0.743078  4.162766  5.012068
1.465205 0.000000  -16.337974  -6.679430  -5.524105  -4.004425  -3.331742  -3.096666  -2.897754  -2.211166  -1.770402  -1.471598  -1.382809  -0.866289  -0.728792  4.118627  5.035700
1.471331 0.000000  -16.303797  -6.732491  -5.507833  -4.008833  -3.349266  -3.049510  -2.884176  -2.231629  -1.762348  -1.470319  -1.377040  -0.861963  -0.714153  4.073043  5.059924
1.477457 0.000000  -16.270219  -6.785389  -5.490799  -4.013269  -3.367062  -3.002190  -2.870135  -2.252472  -1.754538  -1.468986  -1.371407  -0.857609  -0.699187  4.026053  5.084697
1.483583 0.000000  -16.237294  -6.837988  -5.473085  -4.017731  -3.385048  -2.954788  -2.855713  -2.273670  -1.747055  -1.467625  -1.365911  -0.853228  -0.683921  3.977704  5.109984
1.489709 0.000000  -16.205049  -6.890288  -5.454608  -4.022221  -3.403198  -2.907250  -2.840883  -2.295193  -1.739926  -1.466238  -1.360577  -0.848847  -0.668357  3.928036  5.135736
1.495835 0.000000  -16.173484  -6.942152  -5.435425  -4.026684  -3.421484  -2.859686  -2.825672  -2.317044  -1.733205  -1.464850  -1.355434  -0.844439  -0.652520  3.877097  5.161921
1.501962 0.000000  -16.142654  -6.993554  -5.415479  -4.031119  -3.439906  -2.812039  -2.810107  -2.339139  -1.726919  -1.463408  -1.350509  -0.840058  -0.636438  3.824936  5.188493
1.508088 0.000000  -16.112559  -7.044411  -5.394826  -4.035555  -3.458382  -2.794189  -2.764366  -2.361479  -1.721096  -1.461965  -1.345802  -0.835677  -0.620111  3.771598  5.215413
1.514214 0.000000  -16.083198  -7.094724  -5.373411  -4.039936  -3.476913  -2.777917  -2.716665  -2.384037  -1.715817  -1.460496  -1.341312  -0.831323  -0.603567  3.717134  5.242635
1.520340 0.000000  -16.054654  -7.144384  -5.351288  -4.044262  -3.495443  -2.761318  -2.668964  -2.406786  -1.711055  -1.458999  -1.337094  -0.826997  -0.586805  3.661593  5.270123
1.526466 0.000000  -16.026898  -7.193364  -5.328431  -4.048507  -3.514001  -2.744447  -2.621290  -2.429670  -1.706864  -1.457503  -1.333149  -0.822697  -0.569880  3.605026  5.297835
1.532592 0.000000  -15.999932  -7.241609  -5.304839  -4.052698  -3.532505  -2.727250  -2.573644  -2.452691  -1.703273  -1.455979  -1.329475  -0.818452  -0.552819  3.547486  5.325729
1.538718 0.000000  -15.973810  -7.289092  -5.280512  -4.056806  -3.550954  -2.709807  -2.526052  -2.475793  -1.700279  -1.454455  -1.326074  -0.814235  -0.535594  3.489027  5.353767
1.544844 0.000000  -15.948531  -7.335786  -5.255505  -4.060834  -3.569321  -2.692120  -2.498977  -2.478568  -1.697912  -1.452904  -1.322999  -0.810071  -0.518288  3.429701  5.381909
1.550971 0.000000  -15.924095  -7.381610  -5.229764  -4.064725  -3.587580  -2.674161  -2.522188  -2.431194  -1.696171  -1.451380  -1.320196  -0.805963  -0.500846  3.369564  5.410116
1.557097 0.000000  -15.900530  -7.426562  -5.203315  -4.068507  -3.605730  -2.656011  -2.545426  -2.383983  -1.695000  -1.449829  -1.317747  -0.801908  -0.483376  3.308673  5.438350
1.563223 0.000000  -15.877836  -7.470590  -5.176213  -4.072181  -3.623689  -2.637644  -2.568664  -2.336990  -1.694402  -1.448278  -1.315597  -0.797935  -0.465825  3.247083  5.466573
1.569349 0.000000  -15.856013  -7.513692  -5.148430  -4.075718  -3.641512  -2.619113  -2.591821  -2.290323  -1.694320  -1.446727  -1.313802  -0.794017  -0.448247  3.184854  5.494750
1.575475 0.000000  -15.835061  -7.555842  -5.119995  -4.079119  -3.659118  -2.614950  -2.600419  -2.244064  -1.694647  -1.445203  -1.312332  -0.790180  -0.430669  3.122049  5.522843
1.581601 0.000000  -15.814979  -7.596985  -5.090906  -4.082385  -3.676505  -2.637943  -2.581589  -2.198377  -1.695273  -1.443652  -1.311189  -0.786398  -0.413117  3.058721  5.550816
1.587727 0.000000  -15.795795  -7.637121  -5.061246  -4.085487  -3.693648  -2.660828  -2.562623  -2.153451  -1.695980  -1.442129  -1.310400  -0.782724  -0.395594  2.994935  5.578636
1.593853 0.000000  -15.777482  -7.676196  -5.030960  -4.088453  -3.710546  -2.683549  -2.543603  -2.109614  -1.696524  -1.440605  -1.309965  -0.779105  -0.378151  2.930753  5.606272
1.599980 0.000000  -15.760040  -7.714237  -5.000130  -4.091228  -3.727172  -2.706107  -2.524473  -2.067301  -1.696415  -1.439108  -1.309856  -0.775595  -0.360791  2.866241  5.633687
1.606106 0.000000  -15.743469  -7.751217  -4.968783  -4.093868  -3.743526  -2.728420  -2.505317  -2.027165  -1.695028  -1.437612  -1.310101  -0.772167  -0.343566  2.801465  5.660849
1.612232 0.000000  -15.727741  -7.787081  -4.936946  -4.096317  -3.759553  -2.750542  -2.486106  -1.990185  -1.691436  -1.436142  -1.310672  -0.768820  -0.326450  2.736493  5.687730
1.618358 0.000000  -15.712856  -7.821884  -4.904620  -4.098603  -3.775254  -2.772366  -2.466922  -1.957614  -1.684334  -1.434700  -1.311597  -0.765581  -0.309525  2.671391  5.714299
1.624484 0.000000  -15.698815  -7.855571  -4.871912  -4.100725  -3.790601  -2.793917  -2.447738  -1.930947  -1.672252  -1.433258  -1.312849  -0.762425  -0.292790  2.606232  5.740522
1.630610 0.000000  -15.685591  -7.888115  -4.838823  -4.102657  -3.805594  -2.815114  -2.428636  -1.911410  -1.653993  -1.431843  -1.314400  -0.759350  -0.276273  2.541088  5.766373
1.636736 0.000000  -15.673155  -7.919544  -4.805408  -4.104426  -3.820234  -2.835985  -2.409589  -1.899328  -1.629150  -1.430482  -1.316305  -0.756384  -0.259974  2.476040  5.791821
1.642863 0.000000  -15.661509  -7.949857  -4.771721  -4.106031  -3.834465  -2.856502  -2.390650  -1.894076  -1.598456  -1.429122  -1.318509  -0.753527  -0.243974  2.411161  5.816838
1.648989 0.000000  -15.650625  -7.979027  -4.737843  -4.107446  -3.848316  -2.876584  -2.371847  -1.894321  -1.563163  -1.427788  -1.321012  -0.750752  -0.228246  2.346538  5.841396
1.655115 0.000000  -15.640475  -8.007055  -4.703802  -4.108725  -3.861731  -2.896257  -2.353207  -1.898756  -1.524578  -1.426509  -1.323815  -0.748085  -0.212844  2.282252  5.865467
1.661241 0.000000  -15.631033  -8.033939  -4.669707  -4.109813  -3.874738  -2.915441  -2.334785  -1.906348  -1.483761  -1.425258  -1.326863  -0.745527  -0.197797  2.218396  5.889021
1.667367 0.000000  -15.622298  -8.059681  -4.635584  -4.110739  -3.887309  -2.934162  -2.316581  -1.916335  -1.441476  -1.424033  -1.330183  -0.743051  -0.183130  2.155065  5.912031
1.673493 0.000000  -15.614216  -8.084307  -4.601543  -4.111528  -3.899418  -2.952366  -2.298622  -1.928117  -1.422836  -1.398292  -1.333747  -0.740711  -0.168844  2.092360  5.934469
1.679619 0.000000  -15.606788  -8.107762  -4.567693  -4.112181  -3.911064  -2.969999  -2.280989  -1.941314  -1.421693  -1.354564  -1.337530  -0.738452  -0.154994  2.030384  5.956306
1.685745 0.000000  -15.599958  -8.130076  -4.534060  -4.112671  -3.922248  -2.987088  -2.263683  -1.955600  -1.420577  -1.341530  -1.310618  -0.736302  -0.141579  1.969252  5.977511
1.691872 0.000000  -15.593699  -8.151273  -4.500808  -4.113052  -3.932942  -3.003550  -2.246758  -1.970757  -1.419516  -1.345693  -1.266699  -0.734234  -0.128654  1.909088  5.998056
1.697998 0.000000  -15.587985  -8.171327  -4.468019  -4.113296  -3.943146  -3.019414  -2.230241  -1.986566  -1.418509  -1.349992  -1.223026  -0.732302  -0.116218  1.850024  6.017909
1.704124 0.000000  -15.582815  -8.190266  -4.435774  -4.113433  -3.952860  -3.034598  -2.214186  -2.002866  -1.417530  -1.354400  -1.179787  -0.730452  -0.104300  1.792201  6.037038
1.710250 0.000000  -15.578134  -8.208089  -4.404264  -4.113460  -3.962058  -3.049101  -2.198649  -2.019437  -1.416632  -1.358917  -1.137120  -0.728738  -0.092926  1.735771  6.055408
1.716376 0.000000  -15.573890  -8.224770  -4.373542  -4.113405  -3.970738  -3.062897  -2.183656  -2.036172  -1.415734  -1.363489  -1.095270  -0.727105  -0.082123  1.680902  6.072986
